Date,Product ID,Store ID,Actual_Demand,Predicted_Demand
2023-11-30,P0001,S001,244,127.39
2023-12-01,P0001,S001,185,136.63
2023-12-02,P0001,S001,200,142.63
2023-12-03,P0001,S001,122,125.32
2023-12-04,P0001,S001,49,135.67
2023-12-05,P0001,S001,66,131.83
2023-12-06,P0001,S001,67,132.6
2023-12-07,P0001,S001,2,132.69
2023-12-08,P0001,S001,263,146.58
2023-12-09,P0001,S001,174,135.69
2023-12-10,P0001,S001,283,134.23
2023-12-11,P0001,S001,143,143.41
2023-12-12,P0001,S001,212,142.52
2023-12-13,P0001,S001,65,142.37
2023-12-14,P0001,S001,49,139.76
2023-12-15,P0001,S001,162,130.56
2023-12-16,P0001,S001,119,135.73
2023-12-17,P0001,S001,55,143.2
2023-12-18,P0001,S001,84,130.98
2023-12-19,P0001,S001,242,139.29
2023-12-20,P0001,S001,136,134.66
2023-12-21,P0001,S001,174,133.18
2023-12-22,P0001,S001,119,124.19
2023-12-23,P0001,S001,188,147.08
2023-12-24,P0001,S001,342,127.88
2023-12-25,P0001,S001,86,142.51
2023-12-26,P0001,S001,46,128.79
2023-12-27,P0001,S001,196,131.14
2023-12-28,P0001,S001,67,135.75
2023-12-29,P0001,S001,168,133.2
2023-12-30,P0001,S001,30,137.24
2023-12-31,P0001,S001,26,126.04
2024-01-01,P0001,S001,40,141.5
2022-01-02,P0001,S002,343,156.8
2022-01-03,P0001,S002,96,132.4
2022-01-04,P0001,S002,83,139.03
2022-01-05,P0001,S002,161,150.44
2022-01-06,P0001,S002,81,139.83
2022-01-07,P0001,S002,150,146.75
2022-01-08,P0001,S002,341,160.78
2022-01-09,P0001,S002,155,152.02
2022-01-10,P0001,S002,42,135.86
2022-01-11,P0001,S002,48,148.77
2022-01-12,P0001,S002,314,144.52
2022-01-13,P0001,S002,317,145.98
2022-01-14,P0001,S002,45,148.74
2022-01-15,P0001,S002,19,138.02
2022-01-16,P0001,S002,125,155.98
2022-01-17,P0001,S002,33,154.33
2022-01-18,P0001,S002,49,140.52
2022-01-19,P0001,S002,89,131.57
2022-01-20,P0001,S002,224,144.46
2022-01-21,P0001,S002,17,145.18
2022-01-22,P0001,S002,60,140.14
2022-01-23,P0001,S002,10,154.07
2022-01-24,P0001,S002,350,137.53
2022-01-25,P0001,S002,141,153.22
2022-01-26,P0001,S002,19,141.4
2022-01-27,P0001,S002,215,144.33
2022-01-28,P0001,S002,15,147.89
2022-01-29,P0001,S002,241,145.26
2022-01-30,P0001,S002,174,148.02
2022-01-31,P0001,S002,153,141.72
2022-02-01,P0001,S002,99,151.64
2022-02-02,P0001,S002,84,148.83
2022-02-03,P0001,S002,13,148.53
2022-02-04,P0001,S002,109,130.16
2022-02-05,P0001,S002,111,136.9
2022-02-06,P0001,S002,85,142.16
2022-02-07,P0001,S002,388,140.34
2022-02-08,P0001,S002,220,135.58
2022-02-09,P0001,S002,366,143.82
2022-02-10,P0001,S002,341,147.53
2022-02-11,P0001,S002,63,131.97
2022-02-12,P0001,S002,27,146.62
2022-02-13,P0001,S002,14,138.4
2022-02-14,P0001,S002,82,143.41
2022-02-15,P0001,S002,16,138.06
2022-02-16,P0001,S002,319,143.86
2022-02-17,P0001,S002,27,137.8
2022-02-18,P0001,S002,41,130.59
2022-02-19,P0001,S002,101,136.36
2022-02-20,P0001,S002,38,148.17
2022-02-21,P0001,S002,86,140.53
2022-02-22,P0001,S002,126,152.34
2022-02-23,P0001,S002,87,142.72
2022-02-24,P0001,S002,65,143.53
2022-02-25,P0001,S002,112,137.97
2022-02-26,P0001,S002,48,141.56
2022-02-27,P0001,S002,51,139.07
2022-02-28,P0001,S002,26,149.97
2022-03-01,P0001,S002,114,146.6
2022-03-02,P0001,S002,210,138.15
2022-03-03,P0001,S002,60,135.09
2022-03-04,P0001,S002,110,149.28
2022-03-05,P0001,S002,335,134.67
2022-03-06,P0001,S002,21,148.54
2022-03-07,P0001,S002,51,132.63
2022-03-08,P0001,S002,121,143.3
2022-03-09,P0001,S002,71,138.82
2022-03-10,P0001,S002,123,139.39
2022-03-11,P0001,S002,29,149.12
2022-03-12,P0001,S002,93,141.29
2022-03-13,P0001,S002,147,161.52
2022-03-14,P0001,S002,5,147.15
2022-03-15,P0001,S002,103,131.74
2022-03-16,P0001,S002,190,149.62
2022-03-17,P0001,S002,56,133.41
2022-03-18,P0001,S002,87,148.73
2022-03-19,P0001,S002,83,151.69
2022-03-20,P0001,S002,12,147.33
2022-03-21,P0001,S002,91,136.53
2022-03-22,P0001,S002,43,138.98
2022-03-23,P0001,S002,217,143.24
2022-03-24,P0001,S002,59,143.24
2022-03-25,P0001,S002,263,155.38
2022-03-26,P0001,S002,155,141.13
2022-03-27,P0001,S002,295,151.01
2022-03-28,P0001,S002,308,140.88
2022-03-29,P0001,S002,258,126.12
2022-03-30,P0001,S002,64,143.5
2022-03-31,P0001,S002,75,153.57
2022-04-01,P0001,S002,150,147.14
2022-04-02,P0001,S002,129,143.25
2022-04-03,P0001,S002,6,135.94
2022-04-04,P0001,S002,79,149.37
2022-04-05,P0001,S002,101,147.26
2022-04-06,P0001,S002,216,146.64
2022-04-07,P0001,S002,252,141.85
2022-04-08,P0001,S002,1,154.87
2022-04-09,P0001,S002,46,134.83
2022-04-10,P0001,S002,320,143.33
2022-04-11,P0001,S002,155,142.71
2022-04-12,P0001,S002,101,138.37
2022-04-13,P0001,S002,220,143.17
2022-04-14,P0001,S002,151,151.07
2022-04-15,P0001,S002,76,134.71
2022-04-16,P0001,S002,39,158.17
2022-04-17,P0001,S002,224,132.26
2022-04-18,P0001,S002,88,161.29
2022-04-19,P0001,S002,247,130.38
2022-04-20,P0001,S002,112,142.5
2022-04-21,P0001,S002,13,158.76
2022-04-22,P0001,S002,89,156.9
2022-04-23,P0001,S002,149,156.91
2022-04-24,P0001,S002,70,135.91
2022-04-25,P0001,S002,284,143.08
2022-04-26,P0001,S002,320,139.95
2022-04-27,P0001,S002,133,154.27
2022-04-28,P0001,S002,474,135.62
2022-04-29,P0001,S002,74,124.64
2022-04-30,P0001,S002,75,161.79
2022-05-01,P0001,S002,1,139.47
2022-05-02,P0001,S002,113,137.45
2022-05-03,P0001,S002,89,138.67
2022-05-04,P0001,S002,0,142.17
2022-05-05,P0001,S002,137,151.88
2022-05-06,P0001,S002,327,153.61
2022-05-07,P0001,S002,90,133.93
2022-05-08,P0001,S002,310,141.05
2022-05-09,P0001,S002,46,140.03
2022-05-10,P0001,S002,103,144.53
2022-05-11,P0001,S002,62,140.58
2022-05-12,P0001,S002,38,149.04
2022-05-13,P0001,S002,46,157.8
2022-05-14,P0001,S002,473,162.56
2022-05-15,P0001,S002,208,148.02
2022-05-16,P0001,S002,266,134.26
2022-05-17,P0001,S002,42,145.95
2022-05-18,P0001,S002,9,147.25
2022-05-19,P0001,S002,278,138.96
2022-05-20,P0001,S002,155,152.23
2022-05-21,P0001,S002,366,132.52
2022-05-22,P0001,S002,149,156.65
2022-05-23,P0001,S002,194,133.28
2022-05-24,P0001,S002,67,143.46
2022-05-25,P0001,S002,161,142.09
2022-05-26,P0001,S002,18,130.89
2022-05-27,P0001,S002,69,150.21
2022-05-28,P0001,S002,33,138.72
2022-05-29,P0001,S002,34,147.52
2022-05-30,P0001,S002,234,156.8
2022-05-31,P0001,S002,137,142.93
2022-06-01,P0001,S002,261,143.89
2022-06-02,P0001,S002,369,137.15
2022-06-03,P0001,S002,229,131.47
2022-06-04,P0001,S002,255,141.71
2022-06-05,P0001,S002,250,152.78
2022-06-06,P0001,S002,90,141.18
2022-06-07,P0001,S002,66,149.41
2022-06-08,P0001,S002,316,146.58
2022-06-09,P0001,S002,224,156.77
2022-06-10,P0001,S002,31,151.24
2022-06-11,P0001,S002,308,145.57
2022-06-12,P0001,S002,385,153.32
2022-06-13,P0001,S002,422,159.73
2022-06-14,P0001,S002,114,152.49
2022-06-15,P0001,S002,14,149.18
2022-06-16,P0001,S002,1,142.44
2022-06-17,P0001,S002,238,163.22
2022-06-18,P0001,S002,1,145.08
2022-06-19,P0001,S002,63,138.56
2022-06-20,P0001,S002,343,149.67
2022-06-21,P0001,S002,291,151.75
2022-06-22,P0001,S002,180,133.94
2022-06-23,P0001,S002,269,136.19
2022-06-24,P0001,S002,112,134.39
2022-06-25,P0001,S002,291,156.27
2022-06-26,P0001,S002,57,141.85
2022-06-27,P0001,S002,26,144.27
2022-06-28,P0001,S002,76,152.96
2022-06-29,P0001,S002,60,143.23
2022-06-30,P0001,S002,42,154.47
2022-07-01,P0001,S002,25,161.36
2022-07-02,P0001,S002,5,144.31
2022-07-03,P0001,S002,217,138.88
2022-07-04,P0001,S002,87,141.07
2022-07-05,P0001,S002,92,133.89
2022-07-06,P0001,S002,85,139.15
2022-07-07,P0001,S002,59,148.49
2022-07-08,P0001,S002,27,132.92
2022-07-09,P0001,S002,159,129.81
2022-07-10,P0001,S002,20,142.12
2022-07-11,P0001,S002,97,137.73
2022-07-12,P0001,S002,16,144.09
2022-07-13,P0001,S002,268,152.48
2022-07-14,P0001,S002,24,146.77
2022-07-15,P0001,S002,389,144.91
2022-07-16,P0001,S002,215,145.73
2022-07-17,P0001,S002,228,151.6
2022-07-18,P0001,S002,233,150.18
2022-07-19,P0001,S002,161,146.06
2022-07-20,P0001,S002,215,139.3
2022-07-21,P0001,S002,32,142.34
2022-07-22,P0001,S002,42,153.96
2022-07-23,P0001,S002,248,144.4
2022-07-24,P0001,S002,90,144.2
2022-07-25,P0001,S002,129,145.03
2022-07-26,P0001,S002,62,154.05
2022-07-27,P0001,S002,146,136.57
2022-07-28,P0001,S002,2,141.78
2022-07-29,P0001,S002,23,137.77
2022-07-30,P0001,S002,58,159.39
2022-07-31,P0001,S002,98,146.29
2022-08-01,P0001,S002,76,149.11
2022-08-02,P0001,S002,78,141.38
2022-08-03,P0001,S002,12,132.2
2022-08-04,P0001,S002,2,144.69
2022-08-05,P0001,S002,6,149.35
2022-08-06,P0001,S002,29,136.65
2022-08-07,P0001,S002,44,150.81
2022-08-08,P0001,S002,386,147.04
2022-08-09,P0001,S002,182,144.98
2022-08-10,P0001,S002,36,147.25
2022-08-11,P0001,S002,270,146.02
2022-08-12,P0001,S002,15,142.16
2022-08-13,P0001,S002,47,128.95
2022-08-14,P0001,S002,273,148.2
2022-08-15,P0001,S002,76,135.64
2022-08-16,P0001,S002,35,159.78
2022-08-17,P0001,S002,348,149.35
2022-08-18,P0001,S002,332,139.76
2022-08-19,P0001,S002,257,148.65
2022-08-20,P0001,S002,45,155.07
2022-08-21,P0001,S002,85,153.52
2022-08-22,P0001,S002,340,154.39
2022-08-23,P0001,S002,160,148.51
2022-08-24,P0001,S002,74,139.68
2022-08-25,P0001,S002,227,152.41
2022-08-26,P0001,S002,35,148.2
2022-08-27,P0001,S002,110,161.88
2022-08-28,P0001,S002,131,141.18
2022-08-29,P0001,S002,14,146.11
2022-08-30,P0001,S002,23,152.21
2022-08-31,P0001,S002,358,130.43
2022-09-01,P0001,S002,79,152.73
2022-09-02,P0001,S002,29,145.59
2022-09-03,P0001,S002,222,140.32
2022-09-04,P0001,S002,140,156.52
2022-09-05,P0001,S002,132,139.35
2022-09-06,P0001,S002,104,151.07
2022-09-07,P0001,S002,233,142.78
2022-09-08,P0001,S002,83,140.33
2022-09-09,P0001,S002,12,150.9
2022-09-10,P0001,S002,165,135.65
2022-09-11,P0001,S002,181,154.6
2022-09-12,P0001,S002,139,154.2
2022-09-13,P0001,S002,335,150.07
2022-09-14,P0001,S002,11,153.61
2022-09-15,P0001,S002,425,138.89
2022-09-16,P0001,S002,109,145.01
2022-09-17,P0001,S002,73,137.64
2022-09-18,P0001,S002,130,153.58
2022-09-19,P0001,S002,371,146.77
2022-09-20,P0001,S002,11,153.77
2022-09-21,P0001,S002,62,156.22
2022-09-22,P0001,S002,277,156.57
2022-09-23,P0001,S002,188,137.24
2022-09-24,P0001,S002,144,143.34
2022-09-25,P0001,S002,249,154.39
2022-09-26,P0001,S002,116,145.47
2022-09-27,P0001,S002,318,141.87
2022-09-28,P0001,S002,117,135.79
2022-09-29,P0001,S002,115,153.27
2022-09-30,P0001,S002,385,154.12
2022-10-01,P0001,S002,414,149.05
2022-10-02,P0001,S002,179,132.06
2022-10-03,P0001,S002,203,147.17
2022-10-04,P0001,S002,64,150.4
2022-10-05,P0001,S002,67,142.89
2022-10-06,P0001,S002,32,154.46
2022-10-07,P0001,S002,185,139.38
2022-10-08,P0001,S002,81,142.7
2022-10-09,P0001,S002,190,138.13
2022-10-10,P0001,S002,32,139.4
2022-10-11,P0001,S002,236,152.7
2022-10-12,P0001,S002,81,131.82
2022-10-13,P0001,S002,50,128.94
2022-10-14,P0001,S002,183,143.38
2022-10-15,P0001,S002,272,142.97
2022-10-16,P0001,S002,241,150.45
2022-10-17,P0001,S002,330,148.92
2022-10-18,P0001,S002,115,150.38
2022-10-19,P0001,S002,81,153.06
2022-10-20,P0001,S002,190,142.61
2022-10-21,P0001,S002,85,147.72
2022-10-22,P0001,S002,29,149.97
2022-10-23,P0001,S002,144,155.17
2022-10-24,P0001,S002,54,152.2
2022-10-25,P0001,S002,117,144.29
2022-10-26,P0001,S002,26,131.59
2022-10-27,P0001,S002,71,154.67
2022-10-28,P0001,S002,216,145.61
2022-10-29,P0001,S002,189,134.52
2022-10-30,P0001,S002,68,135.49
2022-10-31,P0001,S002,410,146.5
2022-11-01,P0001,S002,52,141.57
2022-11-02,P0001,S002,102,138.79
2022-11-03,P0001,S002,227,162.43
2022-11-04,P0001,S002,38,142.34
2022-11-05,P0001,S002,324,139.45
2022-11-06,P0001,S002,207,148.69
2022-11-07,P0001,S002,194,145.74
2022-11-08,P0001,S002,205,130.18
2022-11-09,P0001,S002,92,132.73
2022-11-10,P0001,S002,118,158.44
2022-11-11,P0001,S002,94,149.05
2022-11-12,P0001,S002,151,161.18
2022-11-13,P0001,S002,53,147.58
2022-11-14,P0001,S002,5,158.21
2022-11-15,P0001,S002,1,142.03
2022-11-16,P0001,S002,165,154.13
2022-11-17,P0001,S002,327,150.75
2022-11-18,P0001,S002,210,131.3
2022-11-19,P0001,S002,258,134.48
2022-11-20,P0001,S002,338,134.62
2022-11-21,P0001,S002,345,155.24
2022-11-22,P0001,S002,57,139.36
2022-11-23,P0001,S002,361,150.48
2022-11-24,P0001,S002,34,155.52
2022-11-25,P0001,S002,221,136.28
2022-11-26,P0001,S002,187,139.32
2022-11-27,P0001,S002,26,146.81
2022-11-28,P0001,S002,41,134.35
2022-11-29,P0001,S002,130,143.11
2022-11-30,P0001,S002,266,146.78
2022-12-01,P0001,S002,180,150.55
2022-12-02,P0001,S002,149,142.56
2022-12-03,P0001,S002,53,145.73
2022-12-04,P0001,S002,57,152.62
2022-12-05,P0001,S002,331,148.35
2022-12-06,P0001,S002,301,155.25
2022-12-07,P0001,S002,224,131.08
2022-12-08,P0001,S002,153,136.4
2022-12-09,P0001,S002,258,150.81
2022-12-10,P0001,S002,20,161.15
2022-12-11,P0001,S002,308,149.74
2022-12-12,P0001,S002,146,140.86
2022-12-13,P0001,S002,434,141.77
2022-12-14,P0001,S002,101,150.01
2022-12-15,P0001,S002,41,129.53
2022-12-16,P0001,S002,308,142.7
2022-12-17,P0001,S002,94,142.03
2022-12-18,P0001,S002,200,146.54
2022-12-19,P0001,S002,56,142.26
2022-12-20,P0001,S002,50,137.74
2022-12-21,P0001,S002,240,147.23
2022-12-22,P0001,S002,57,159.28
2022-12-23,P0001,S002,55,149.02
2022-12-24,P0001,S002,143,135.42
2022-12-25,P0001,S002,402,136.1
2022-12-26,P0001,S002,402,157.33
2022-12-27,P0001,S002,63,154.79
2022-12-28,P0001,S002,87,148.31
2022-12-29,P0001,S002,29,149.47
2022-12-30,P0001,S002,116,141.04
2022-12-31,P0001,S002,100,145.23
2023-01-01,P0001,S002,11,150.2
2023-01-02,P0001,S002,335,131.01
2023-01-03,P0001,S002,28,131.61
2023-01-04,P0001,S002,37,131.8
2023-01-05,P0001,S002,173,161.6
2023-01-06,P0001,S002,258,145.15
2023-01-07,P0001,S002,233,153.11
2023-01-08,P0001,S002,187,145.25
2023-01-09,P0001,S002,14,141.55
2023-01-10,P0001,S002,55,156.75
2023-01-11,P0001,S002,58,136.48
2023-01-12,P0001,S002,7,161.06
2023-01-13,P0001,S002,58,162.15
2023-01-14,P0001,S002,445,137.22
2023-01-15,P0001,S002,156,145.44
2023-01-16,P0001,S002,10,152.25
2023-01-17,P0001,S002,326,143.29
2023-01-18,P0001,S002,36,154.1
2023-01-19,P0001,S002,143,160.45
2023-01-20,P0001,S002,111,145.09
2023-01-21,P0001,S002,242,142.59
2023-01-22,P0001,S002,9,147.35
2023-01-23,P0001,S002,424,156.47
2023-01-24,P0001,S002,155,140.77
2023-01-25,P0001,S002,58,152.44
2023-01-26,P0001,S002,143,152.69
2023-01-27,P0001,S002,423,153.94
2023-01-28,P0001,S002,52,139.76
2023-01-29,P0001,S002,26,143.43
2023-01-30,P0001,S002,56,133.98
2023-01-31,P0001,S002,125,163.34
2023-02-01,P0001,S002,231,128.89
2023-02-02,P0001,S002,210,131.15
2023-02-03,P0001,S002,42,159.25
2023-02-04,P0001,S002,34,139.76
2023-02-05,P0001,S002,92,146.77
2023-02-06,P0001,S002,79,152.11
2023-02-07,P0001,S002,39,156.28
2023-02-08,P0001,S002,96,146.16
2023-02-09,P0001,S002,74,152.12
2023-02-10,P0001,S002,23,149.96
2023-02-11,P0001,S002,67,141.58
2023-02-12,P0001,S002,5,146.59
2023-02-13,P0001,S002,205,133.79
2023-02-14,P0001,S002,56,148.6
2023-02-15,P0001,S002,241,150.66
2023-02-16,P0001,S002,102,149.15
2023-02-17,P0001,S002,77,139.33
2023-02-18,P0001,S002,161,143.3
2023-02-19,P0001,S002,209,152.62
2023-02-20,P0001,S002,142,152.93
2023-02-21,P0001,S002,238,145.06
2023-02-22,P0001,S002,83,154.17
2023-02-23,P0001,S002,19,149.22
2023-02-24,P0001,S002,289,140.1
2023-02-25,P0001,S002,141,145.47
2023-02-26,P0001,S002,33,156.87
2023-02-27,P0001,S002,117,152.82
2023-02-28,P0001,S002,134,144.86
2023-03-01,P0001,S002,44,147.97
2023-03-02,P0001,S002,266,145.35
2023-03-03,P0001,S002,314,160.35
2023-03-04,P0001,S002,411,143.19
2023-03-05,P0001,S002,163,151.33
2023-03-06,P0001,S002,14,160.6
2023-03-07,P0001,S002,224,146.71
2023-03-08,P0001,S002,233,146.21
2023-03-09,P0001,S002,440,148.14
2023-03-10,P0001,S002,36,154.41
2023-03-11,P0001,S002,158,153.13
2023-03-12,P0001,S002,151,138.07
2023-03-13,P0001,S002,13,141.04
2023-03-14,P0001,S002,213,154.05
2023-03-15,P0001,S002,119,156.28
2023-03-16,P0001,S002,244,144.69
2023-03-17,P0001,S002,146,127.03
2023-03-18,P0001,S002,124,155.6
2023-03-19,P0001,S002,198,147.61
2023-03-20,P0001,S002,91,139.99
2023-03-21,P0001,S002,156,142.76
2023-03-22,P0001,S002,197,140.69
2023-03-23,P0001,S002,245,140.42
2023-03-24,P0001,S002,59,149.68
2023-03-25,P0001,S002,205,137.31
2023-03-26,P0001,S002,249,153.68
2023-03-27,P0001,S002,55,146.04
2023-03-28,P0001,S002,189,133.82
2023-03-29,P0001,S002,249,152.81
2023-03-30,P0001,S002,35,142.44
2023-03-31,P0001,S002,125,135.66
2023-04-01,P0001,S002,84,147.3
2023-04-02,P0001,S002,377,155.99
2023-04-03,P0001,S002,54,128.49
2023-04-04,P0001,S002,313,150.04
2023-04-05,P0001,S002,1,134.64
2023-04-06,P0001,S002,311,142.95
2023-04-07,P0001,S002,45,160.41
2023-04-08,P0001,S002,61,148.07
2023-04-09,P0001,S002,13,150.03
2023-04-10,P0001,S002,398,153.53
2023-04-11,P0001,S002,39,137.37
2023-04-12,P0001,S002,192,143.98
2023-04-13,P0001,S002,43,127.38
2023-04-14,P0001,S002,26,130.05
2023-04-15,P0001,S002,250,155.59
2023-04-16,P0001,S002,10,151.47
2023-04-17,P0001,S002,183,153.7
2023-04-18,P0001,S002,416,140.61
2023-04-19,P0001,S002,187,143.97
2023-04-20,P0001,S002,87,143.07
2023-04-21,P0001,S002,176,143.15
2023-04-22,P0001,S002,220,152.48
2023-04-23,P0001,S002,188,136.65
2023-04-24,P0001,S002,28,137.08
2023-04-25,P0001,S002,423,152.03
2023-04-26,P0001,S002,17,136.17
2023-04-27,P0001,S002,401,156.17
2023-04-28,P0001,S002,176,131.31
2023-04-29,P0001,S002,73,145.71
2023-04-30,P0001,S002,36,153.28
2023-05-01,P0001,S002,51,157.49
2023-05-02,P0001,S002,194,152.21
2023-05-03,P0001,S002,87,144.31
2023-05-04,P0001,S002,101,147.43
2023-05-05,P0001,S002,233,162.44
2023-05-06,P0001,S002,60,144.12
2023-05-07,P0001,S002,1,154.86
2023-05-08,P0001,S002,61,148.97
2023-05-09,P0001,S002,182,161.35
2023-05-10,P0001,S002,14,142.02
2023-05-11,P0001,S002,143,148.48
2023-05-12,P0001,S002,238,140.24
2023-05-13,P0001,S002,66,147.25
2023-05-14,P0001,S002,65,128.42
2023-05-15,P0001,S002,13,149.89
2023-05-16,P0001,S002,112,159.19
2023-05-17,P0001,S002,145,142.7
2023-05-18,P0001,S002,371,138.68
2023-05-19,P0001,S002,52,128.17
2023-05-20,P0001,S002,299,145.08
2023-05-21,P0001,S002,122,147.45
2023-05-22,P0001,S002,235,144.08
2023-05-23,P0001,S002,134,139.03
2023-05-24,P0001,S002,71,140.1
2023-05-25,P0001,S002,231,130.37
2023-05-26,P0001,S002,77,147.0
2023-05-27,P0001,S002,374,152.28
2023-05-28,P0001,S002,75,153.96
2023-05-29,P0001,S002,158,159.39
2023-05-30,P0001,S002,48,153.41
2023-05-31,P0001,S002,325,145.05
2023-06-01,P0001,S002,37,132.6
2023-06-02,P0001,S002,287,149.91
2023-06-03,P0001,S002,46,149.88
2023-06-04,P0001,S002,145,146.45
2023-06-05,P0001,S002,399,140.94
2023-06-06,P0001,S002,219,141.3
2023-06-07,P0001,S002,99,132.11
2023-06-08,P0001,S002,17,137.02
2023-06-09,P0001,S002,1,157.78
2023-06-10,P0001,S002,25,147.01
2023-06-11,P0001,S002,61,154.39
2023-06-12,P0001,S002,97,142.8
2023-06-13,P0001,S002,185,148.51
2023-06-14,P0001,S002,104,150.68
2023-06-15,P0001,S002,376,151.49
2023-06-16,P0001,S002,379,145.17
2023-06-17,P0001,S002,150,144.58
2023-06-18,P0001,S002,392,157.42
2023-06-19,P0001,S002,65,157.49
2023-06-20,P0001,S002,127,155.36
2023-06-21,P0001,S002,186,132.26
2023-06-22,P0001,S002,140,133.96
2023-06-23,P0001,S002,58,143.84
2023-06-24,P0001,S002,4,136.95
2023-06-25,P0001,S002,162,145.06
2023-06-26,P0001,S002,354,141.62
2023-06-27,P0001,S002,112,131.77
2023-06-28,P0001,S002,239,135.99
2023-06-29,P0001,S002,148,139.93
2023-06-30,P0001,S002,15,160.21
2023-07-01,P0001,S002,32,148.7
2023-07-02,P0001,S002,93,140.45
2023-07-03,P0001,S002,13,148.2
2023-07-04,P0001,S002,77,150.39
2023-07-05,P0001,S002,53,143.16
2023-07-06,P0001,S002,95,136.39
2023-07-07,P0001,S002,48,134.83
2023-07-08,P0001,S002,5,143.77
2023-07-09,P0001,S002,101,156.0
2023-07-10,P0001,S002,187,152.09
2023-07-11,P0001,S002,387,152.28
2023-07-12,P0001,S002,423,143.65
2023-07-13,P0001,S002,43,143.6
2023-07-14,P0001,S002,184,150.04
2023-07-15,P0001,S002,440,150.67
2023-07-16,P0001,S002,112,144.32
2023-07-17,P0001,S002,254,140.86
2023-07-18,P0001,S002,194,145.8
2023-07-19,P0001,S002,194,143.5
2023-07-20,P0001,S002,290,156.33
2023-07-21,P0001,S002,127,130.25
2023-07-22,P0001,S002,95,129.37
2023-07-23,P0001,S002,200,146.9
2023-07-24,P0001,S002,317,147.82
2023-07-25,P0001,S002,403,126.43
2023-07-26,P0001,S002,104,154.85
2023-07-27,P0001,S002,142,146.47
2023-07-28,P0001,S002,2,156.58
2023-07-29,P0001,S002,39,147.92
2023-07-30,P0001,S002,145,138.46
2023-07-31,P0001,S002,31,152.05
2023-08-01,P0001,S002,323,142.11
2023-08-02,P0001,S002,64,143.74
2023-08-03,P0001,S002,75,146.86
2023-08-04,P0001,S002,366,143.19
2023-08-05,P0001,S002,73,153.8
2023-08-06,P0001,S002,11,148.23
2023-08-07,P0001,S002,117,149.83
2023-08-08,P0001,S002,227,160.8
2023-08-09,P0001,S002,130,144.26
2023-08-10,P0001,S002,111,149.58
2023-08-11,P0001,S002,97,128.58
2023-08-12,P0001,S002,52,132.82
2023-08-13,P0001,S002,123,140.48
2023-08-14,P0001,S002,206,142.75
2023-08-15,P0001,S002,63,141.46
2023-08-16,P0001,S002,105,129.29
2023-08-17,P0001,S002,61,157.62
2023-08-18,P0001,S002,91,137.79
2023-08-19,P0001,S002,107,129.72
2023-08-20,P0001,S002,37,136.75
2023-08-21,P0001,S002,17,135.51
2023-08-22,P0001,S002,84,129.11
2023-08-23,P0001,S002,65,137.57
2023-08-24,P0001,S002,51,130.77
2023-08-25,P0001,S002,405,149.18
2023-08-26,P0001,S002,81,146.68
2023-08-27,P0001,S002,172,148.9
2023-08-28,P0001,S002,422,139.3
2023-08-29,P0001,S002,77,148.29
2023-08-30,P0001,S002,467,153.42
2023-08-31,P0001,S002,79,143.16
2023-09-01,P0001,S002,201,131.41
2023-09-02,P0001,S002,111,148.22
2023-09-03,P0001,S002,9,136.05
2023-09-04,P0001,S002,168,163.57
2023-09-05,P0001,S002,269,146.05
2023-09-06,P0001,S002,128,135.72
2023-09-07,P0001,S002,27,155.73
2023-09-08,P0001,S002,85,141.11
2023-09-09,P0001,S002,51,128.84
2023-09-10,P0001,S002,75,156.57
2023-09-11,P0001,S002,48,147.57
2023-09-12,P0001,S002,280,152.61
2023-09-13,P0001,S002,210,146.32
2023-09-14,P0001,S002,97,131.96
2023-09-15,P0001,S002,76,148.96
2023-09-16,P0001,S002,162,144.11
2023-09-17,P0001,S002,93,137.45
2023-09-18,P0001,S002,312,141.66
2023-09-19,P0001,S002,92,144.4
2023-09-20,P0001,S002,183,147.67
2023-09-21,P0001,S002,126,132.85
2023-09-22,P0001,S002,325,145.38
2023-09-23,P0001,S002,49,136.4
2023-09-24,P0001,S002,57,143.3
2023-09-25,P0001,S002,301,143.82
2023-09-26,P0001,S002,36,130.79
2023-09-27,P0001,S002,72,139.64
2023-09-28,P0001,S002,129,143.35
2023-09-29,P0001,S002,42,141.99
2023-09-30,P0001,S002,109,138.65
2023-10-01,P0001,S002,212,147.23
2023-10-02,P0001,S002,92,139.46
2023-10-03,P0001,S002,315,141.49
2023-10-04,P0001,S002,337,155.98
2023-10-05,P0001,S002,144,144.39
2023-10-06,P0001,S002,68,136.36
2023-10-07,P0001,S002,205,152.69
2023-10-08,P0001,S002,55,130.92
2023-10-09,P0001,S002,224,150.04
2023-10-10,P0001,S002,191,135.95
2023-10-11,P0001,S002,38,144.28
2023-10-12,P0001,S002,227,147.06
2023-10-13,P0001,S002,16,145.36
2023-10-14,P0001,S002,90,130.66
2023-10-15,P0001,S002,338,144.02
2023-10-16,P0001,S002,13,143.41
2023-10-17,P0001,S002,357,142.15
2023-10-18,P0001,S002,140,149.05
2023-10-19,P0001,S002,16,152.92
2023-10-20,P0001,S002,101,128.92
2023-10-21,P0001,S002,13,146.96
